Urn	AnalyzedText	TokenType	TextDeformation	EditorialStatus	DiscourseLevel	ExemplarUrn	Sequence
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_16_15	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἡ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἡ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.16	68
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_17_16	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ψυχὴ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ψυχὴ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.17	69
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_18_17	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@φύσει[1]	urn:cite2:fufolio:tokenTypes.v1:word	φύσει	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.18	70
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_19_18	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[2]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.19	71
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_20_19	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@λόγον[1]	urn:cite2:fufolio:tokenTypes.v1:word	λόγον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.20	72
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_21_20	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἔχει[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔχει	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.21	73
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_22_21	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ψέγειν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ψέγειν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.22	74
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_23_22	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τοὺς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοὺς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.23	75
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_24_23	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@καταχρωμένους[1]	urn:cite2:fufolio:tokenTypes.v1:word	καταχρωμένους	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.24	76
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_25_24	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τούτῳ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τούτῳ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.25	77
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_26_25	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@πρὸς[1]	urn:cite2:fufolio:tokenTypes.v1:word	πρὸς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.26	78
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_27_26	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τὰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.27	79
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_28_27	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@μηδεμιᾶς[1]	urn:cite2:fufolio:tokenTypes.v1:word	μηδεμιᾶς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.28	80
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_29_28	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἄξια[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἄξια	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.29	81
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_30_29	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@σπουδῆς[1]	urn:cite2:fufolio:tokenTypes.v1:word	σπουδῆς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.30	82
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_31_30	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἀκούσματα[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀκούσματα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.31	83
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_32_31	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@καὶ[3]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.32	84
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_33_32	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@θεάματα[1]	urn:cite2:fufolio:tokenTypes.v1:word	θεάματα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.33	85
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_34_33	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[3]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.34	86
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_35_34	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.35	87
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_36_35	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@δὲ[1]	urn:cite2:fufolio:tokenTypes.v1:word	δὲ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.36	88
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_37_36	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@καλῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	καλῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.37	89
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_38_37	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@καὶ[4]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.38	90
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_39_38	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ὠφελίμων[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὠφελίμων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.39	91
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_40_39	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@παραμελοῦντας[1]	urn:cite2:fufolio:tokenTypes.v1:word	παραμελοῦντας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.40	92
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_41_40	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@;[1]	urn:cite2:fufolio:tokenTypes.v1:punc	;	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.41	93
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_42_41	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τῇ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῇ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.42	94
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_43_42	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@μὲν[1]	urn:cite2:fufolio:tokenTypes.v1:word	μὲν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.43	95
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_44_43	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@γὰρ[1]	urn:cite2:fufolio:tokenTypes.v1:word	γὰρ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.44	96
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_45_44	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@αἰσθήσει[1]	urn:cite2:fufolio:tokenTypes.v1:word	αἰσθήσει	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.45	97
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_46_45	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[4]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.46	98
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_47_46	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@κατὰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	κατὰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.47	99
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_48_47	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@πάθος[1]	urn:cite2:fufolio:tokenTypes.v1:word	πάθος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.48	100
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_49_48	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.49	101
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_50_49	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@πληγὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πληγὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.50	102
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_51_50	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἀντιλαμβανομένῃ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀντιλαμβανομένῃ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.51	103
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_52_51	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τῶν[2]	urn:cite2:fufolio:tokenTypes.v1:word	τῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.52	104
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_53_52	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@προστυγχανόντων[1]	urn:cite2:fufolio:tokenTypes.v1:word	προστυγχανόντων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.53	105
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_54_53	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[5]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.54	106
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_55_54	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἴσως[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἴσως	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.55	107
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_56_55	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἀνάγκη[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀνάγκη	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.56	108
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_57_56	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@πᾶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πᾶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.57	109
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_58_57	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τὸ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὸ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.58	110
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_59_58	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@φαινόμενον[1]	urn:cite2:fufolio:tokenTypes.v1:word	φαινόμενον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.59	111
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_60_59	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[6]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.60	112
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_61_60	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἄν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἄν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.61	113
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_62_61	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τε[2]	urn:cite2:fufolio:tokenTypes.v1:word	τε	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.62	114
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_63_62	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@χρήσιμον[1]	urn:cite2:fufolio:tokenTypes.v1:word	χρήσιμον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.63	115
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_64_63	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἄν[2]	urn:cite2:fufolio:tokenTypes.v1:word	ἄν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.64	116
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_65_64	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τ'[1]	urn:cite2:fufolio:tokenTypes.v1:word	τ'	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.65	117
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_66_65	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἄχρηστον[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἄχρηστον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.66	118
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_67_66	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ᾖ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ᾖ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.67	119
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_68_67	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[7]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.68	120
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_69_68	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@θεωρεῖν[1]	urn:cite2:fufolio:tokenTypes.v1:word	θεωρεῖν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.69	121
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_70_69	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[8]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.70	122
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_71_70	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τῷ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῷ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.71	123
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_72_71	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@νῷ[1]	urn:cite2:fufolio:tokenTypes.v1:word	νῷ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.72	124
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_73_72	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@δ'[1]	urn:cite2:fufolio:tokenTypes.v1:word	δ'	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.73	125
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_74_73	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἕκαστος[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἕκαστος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.74	126
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_75_74	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[9]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.75	127
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_76_75	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@εἰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	εἰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.76	128
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_77_76	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@βούλοιτο[1]	urn:cite2:fufolio:tokenTypes.v1:word	βούλοιτο	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.77	129
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_78_77	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[10]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.78	130
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_79_78	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@χρῆσθαι[1]	urn:cite2:fufolio:tokenTypes.v1:word	χρῆσθαι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.79	131
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_80_79	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@καὶ[5]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.80	132
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_81_80	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τρέπειν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τρέπειν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.81	133
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_82_81	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἑαυτὸν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἑαυτὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.82	134
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_83_82	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἀεὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀεὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.83	135
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:1_2_84_83	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@καὶ[6]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.84	136
