Urn	AnalyzedText	TokenType	TextDeformation	EditorialStatus	DiscourseLevel	ExemplarUrn	Sequence
urn:cite2:fufolio:syntaxToken0007_0012.v1:18	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[2]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.19	71
urn:cite2:fufolio:syntaxToken0007_0012.v1:19	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@λόγον[1]	urn:cite2:fufolio:tokenTypes.v1:word	λόγον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.20	72
urn:cite2:fufolio:syntaxToken0007_0012.v1:20	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἔχει[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔχει	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.21	73
urn:cite2:fufolio:syntaxToken0007_0012.v1:21	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ψέγειν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ψέγειν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.22	74
urn:cite2:fufolio:syntaxToken0007_0012.v1:22	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τοὺς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοὺς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.23	75
urn:cite2:fufolio:syntaxToken0007_0012.v1:23	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@καταχρωμένους[1]	urn:cite2:fufolio:tokenTypes.v1:word	καταχρωμένους	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.24	76
urn:cite2:fufolio:syntaxToken0007_0012.v1:24	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τούτῳ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τούτῳ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.25	77
urn:cite2:fufolio:syntaxToken0007_0012.v1:25	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@πρὸς[1]	urn:cite2:fufolio:tokenTypes.v1:word	πρὸς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.26	78
urn:cite2:fufolio:syntaxToken0007_0012.v1:26	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τὰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.27	79
urn:cite2:fufolio:syntaxToken0007_0012.v1:27	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@μηδεμιᾶς[1]	urn:cite2:fufolio:tokenTypes.v1:word	μηδεμιᾶς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.28	80
urn:cite2:fufolio:syntaxToken0007_0012.v1:28	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἄξια[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἄξια	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.29	81
urn:cite2:fufolio:syntaxToken0007_0012.v1:29	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@σπουδῆς[1]	urn:cite2:fufolio:tokenTypes.v1:word	σπουδῆς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.30	82
urn:cite2:fufolio:syntaxToken0007_0012.v1:30	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἀκούσματα[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀκούσματα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.31	83
urn:cite2:fufolio:syntaxToken0007_0012.v1:31	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@καὶ[3]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.32	84
urn:cite2:fufolio:syntaxToken0007_0012.v1:32	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@θεάματα[1]	urn:cite2:fufolio:tokenTypes.v1:word	θεάματα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.33	85
urn:cite2:fufolio:syntaxToken0007_0012.v1:33	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[3]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.34	86
urn:cite2:fufolio:syntaxToken0007_0012.v1:34	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.35	87
urn:cite2:fufolio:syntaxToken0007_0012.v1:35	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@δὲ[1]	urn:cite2:fufolio:tokenTypes.v1:word	δὲ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.36	88
urn:cite2:fufolio:syntaxToken0007_0012.v1:36	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@καλῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	καλῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.37	89
urn:cite2:fufolio:syntaxToken0007_0012.v1:37	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@καὶ[4]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.38	90
urn:cite2:fufolio:syntaxToken0007_0012.v1:38	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ὠφελίμων[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὠφελίμων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.39	91
urn:cite2:fufolio:syntaxToken0007_0012.v1:39	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@παραμελοῦντας[1]	urn:cite2:fufolio:tokenTypes.v1:word	παραμελοῦντας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.40	92
urn:cite2:fufolio:syntaxToken0007_0012.v1:40	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@;[1]	urn:cite2:fufolio:tokenTypes.v1:punc	;	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.41	93
urn:cite2:fufolio:syntaxToken0007_0012.v1:41	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τῇ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῇ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.42	94
urn:cite2:fufolio:syntaxToken0007_0012.v1:42	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@μὲν[1]	urn:cite2:fufolio:tokenTypes.v1:word	μὲν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.43	95
urn:cite2:fufolio:syntaxToken0007_0012.v1:43	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@γὰρ[1]	urn:cite2:fufolio:tokenTypes.v1:word	γὰρ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.44	96
urn:cite2:fufolio:syntaxToken0007_0012.v1:44	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@αἰσθήσει[1]	urn:cite2:fufolio:tokenTypes.v1:word	αἰσθήσει	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.45	97
urn:cite2:fufolio:syntaxToken0007_0012.v1:45	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[4]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.46	98
urn:cite2:fufolio:syntaxToken0007_0012.v1:46	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@κατὰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	κατὰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.47	99
urn:cite2:fufolio:syntaxToken0007_0012.v1:47	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@πάθος[1]	urn:cite2:fufolio:tokenTypes.v1:word	πάθος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.48	100
urn:cite2:fufolio:syntaxToken0007_0012.v1:48	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.49	101
urn:cite2:fufolio:syntaxToken0007_0012.v1:49	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@πληγὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πληγὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.50	102
urn:cite2:fufolio:syntaxToken0007_0012.v1:50	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἀντιλαμβανομένῃ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀντιλαμβανομένῃ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.51	103
urn:cite2:fufolio:syntaxToken0007_0012.v1:51	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τῶν[2]	urn:cite2:fufolio:tokenTypes.v1:word	τῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.52	104
urn:cite2:fufolio:syntaxToken0007_0012.v1:52	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@προστυγχανόντων[1]	urn:cite2:fufolio:tokenTypes.v1:word	προστυγχανόντων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.53	105
urn:cite2:fufolio:syntaxToken0007_0012.v1:53	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[5]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.54	106
urn:cite2:fufolio:syntaxToken0007_0012.v1:54	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἴσως[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἴσως	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.55	107
urn:cite2:fufolio:syntaxToken0007_0012.v1:55	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἀνάγκη[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀνάγκη	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.56	108
urn:cite2:fufolio:syntaxToken0007_0012.v1:56	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@πᾶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πᾶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.57	109
urn:cite2:fufolio:syntaxToken0007_0012.v1:57	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τὸ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὸ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.58	110
urn:cite2:fufolio:syntaxToken0007_0012.v1:58	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@φαινόμενον[1]	urn:cite2:fufolio:tokenTypes.v1:word	φαινόμενον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.59	111
urn:cite2:fufolio:syntaxToken0007_0012.v1:59	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[6]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.60	112
urn:cite2:fufolio:syntaxToken0007_0012.v1:60	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἄν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἄν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.61	113
urn:cite2:fufolio:syntaxToken0007_0012.v1:61	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τε[2]	urn:cite2:fufolio:tokenTypes.v1:word	τε	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.62	114
urn:cite2:fufolio:syntaxToken0007_0012.v1:62	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@χρήσιμον[1]	urn:cite2:fufolio:tokenTypes.v1:word	χρήσιμον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.63	115
urn:cite2:fufolio:syntaxToken0007_0012.v1:63	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἄν[2]	urn:cite2:fufolio:tokenTypes.v1:word	ἄν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.64	116
urn:cite2:fufolio:syntaxToken0007_0012.v1:64	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τ'[1]	urn:cite2:fufolio:tokenTypes.v1:word	τ'	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.65	117
urn:cite2:fufolio:syntaxToken0007_0012.v1:65	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἄχρηστον[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἄχρηστον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.66	118
urn:cite2:fufolio:syntaxToken0007_0012.v1:66	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ᾖ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ᾖ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.67	119
urn:cite2:fufolio:syntaxToken0007_0012.v1:67	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[7]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.68	120
urn:cite2:fufolio:syntaxToken0007_0012.v1:68	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@θεωρεῖν[1]	urn:cite2:fufolio:tokenTypes.v1:word	θεωρεῖν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.69	121
urn:cite2:fufolio:syntaxToken0007_0012.v1:69	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[8]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.70	122
urn:cite2:fufolio:syntaxToken0007_0012.v1:70	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τῷ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῷ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.71	123
urn:cite2:fufolio:syntaxToken0007_0012.v1:71	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@νῷ[1]	urn:cite2:fufolio:tokenTypes.v1:word	νῷ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.72	124
urn:cite2:fufolio:syntaxToken0007_0012.v1:72	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@δ'[1]	urn:cite2:fufolio:tokenTypes.v1:word	δ'	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.73	125
urn:cite2:fufolio:syntaxToken0007_0012.v1:73	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἕκαστος[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἕκαστος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.74	126
urn:cite2:fufolio:syntaxToken0007_0012.v1:74	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[9]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.75	127
urn:cite2:fufolio:syntaxToken0007_0012.v1:75	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@εἰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	εἰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.76	128
urn:cite2:fufolio:syntaxToken0007_0012.v1:76	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@βούλοιτο[1]	urn:cite2:fufolio:tokenTypes.v1:word	βούλοιτο	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.77	129
urn:cite2:fufolio:syntaxToken0007_0012.v1:77	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@,[10]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.78	130
urn:cite2:fufolio:syntaxToken0007_0012.v1:78	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@χρῆσθαι[1]	urn:cite2:fufolio:tokenTypes.v1:word	χρῆσθαι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.79	131
urn:cite2:fufolio:syntaxToken0007_0012.v1:79	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@καὶ[5]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.80	132
urn:cite2:fufolio:syntaxToken0007_0012.v1:80	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τρέπειν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τρέπειν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.81	133
urn:cite2:fufolio:syntaxToken0007_0012.v1:81	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἑαυτὸν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἑαυτὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.82	134
urn:cite2:fufolio:syntaxToken0007_0012.v1:82	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ἀεὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀεὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.83	135
urn:cite2:fufolio:syntaxToken0007_0012.v1:83	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@καὶ[6]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.84	136
urn:cite2:fufolio:syntaxToken0007_0012.v1:84	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@μεταβάλλειν[1]	urn:cite2:fufolio:tokenTypes.v1:word	μεταβάλλειν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.85	137
urn:cite2:fufolio:syntaxToken0007_0012.v1:85	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@ῥᾷστα[1]	urn:cite2:fufolio:tokenTypes.v1:word	ῥᾷστα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.86	138
urn:cite2:fufolio:syntaxToken0007_0012.v1:86	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@πρὸς[2]	urn:cite2:fufolio:tokenTypes.v1:word	πρὸς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.87	139
urn:cite2:fufolio:syntaxToken0007_0012.v1:87	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@τὸ[2]	urn:cite2:fufolio:tokenTypes.v1:word	τὸ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.88	140
urn:cite2:fufolio:syntaxToken0007_0012.v1:88	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@δοκοῦν[1]	urn:cite2:fufolio:tokenTypes.v1:word	δοκοῦν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.89	141
urn:cite2:fufolio:syntaxToken0007_0012.v1:89	urn:cts:greekLit:tlg0007.tlg012.ziegler:1.2@πέφυκεν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πέφυκεν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:1.2.90	142
